timestamp_key,timestamp_date,timestamp_time,event_date,event_begin,event_end,event_particulars
2022439_2023-07-18_16:38:01.000000,2023-07-18,16:38:01.000000,2023-07-18,1649,1649,III/1
2022439_2023-07-18_17:23:01.000000,2023-07-18,17:23:01.000000,2023-07-18,1726,1747,II/2    1200
2022439_2023-07-18_17:38:01.000000,2023-07-18,17:38:01.000000,2023-07-18,1726,1747,II/2    1200
2022439_2023-07-18_17:38:01.000000,2023-07-18,17:38:01.000000,2023-07-18,1739,1748,IV/1
2022442_2023-07-19_02:40:00.000000,2023-07-19,02:40:00.000000,2023-07-19,0241,0241,III/2
2022442_2023-07-19_03:25:00.000000,2023-07-19,03:25:00.000000,2023-07-19,0335,0336,III/1
2022442_2023-07-19_03:55:00.000000,2023-07-19,03:55:00.000000,2023-07-19,0406,0407,III/1
2022442_2023-07-19_03:55:00.000000,2023-07-19,03:55:00.000000,2023-07-19,0407,0413,III/1
2022442_2023-07-19_04:10:00.000000,2023-07-19,04:10:00.000000,2023-07-19,0407,0413,III/1
2022445_2023-07-19_06:54:00.000000,2023-07-19,06:54:00.000000,2023-07-19,0655,0657,III/2
2022445_2023-07-19_07:24:00.000000,2023-07-19,07:24:00.000000,2023-07-19,0728,0729,III/1
2022445_2023-07-19_07:39:00.000000,2023-07-19,07:39:00.000000,2023-07-19,0751,0800,III/2
2022445_2023-07-19_07:54:00.000000,2023-07-19,07:54:00.000000,2023-07-19,0751,0800,III/2
2022445_2023-07-19_13:09:00.000000,2023-07-19,13:09:00.000000,2023-07-19,1319,1321,III/1
2022445_2023-07-19_17:09:00.000000,2023-07-19,17:09:00.000000,2023-07-19,1716,1734,II/1    429
2022445_2023-07-19_17:24:00.000000,2023-07-19,17:24:00.000000,2023-07-19,1716,1734,II/1    429
2022448_2023-07-19_19:09:00.000000,2023-07-19,19:09:00.000000,2023-07-19,1923,1923,III/1
2022448_2023-07-19_21:39:00.000000,2023-07-19,21:39:00.000000,2023-07-19,2144,2145,III/2
2022448_2023-07-19_22:09:00.000000,2023-07-19,22:09:00.000000,2023-07-19,2211,2213,III/1
2022448_2023-07-19_23:09:00.000000,2023-07-19,23:09:00.000000,2023-07-19,2313,2320,II/1    444
2022448_2023-07-19_23:09:00.000000,2023-07-19,23:09:00.000000,2023-07-19,2322,2322,III/1
2022448_2023-07-20_02:39:00.000000,2023-07-20,02:39:00.000000,2023-07-20,0241,0242,III/1
2022551_2023-07-20_22:08:00.000000,2023-07-20,22:08:00.000000,2023-07-20,2213,2214,III/1
2022551_2023-07-20_23:08:00.000000,2023-07-20,23:08:00.000000,2023-07-20,2319,2320,III/1
2022551_2023-07-21_00:23:00.000000,2023-07-21,00:23:00.000000,2023-07-21,0036,0037,III/2
2022551_2023-07-21_01:23:00.000000,2023-07-21,01:23:00.000000,2023-07-21,0125,0430,III/1
2022551_2023-07-21_01:38:00.000000,2023-07-21,01:38:00.000000,2023-07-21,0125,0430,III/1
2022551_2023-07-21_01:53:00.000000,2023-07-21,01:53:00.000000,2023-07-21,0125,0430,III/1
2022551_2023-07-21_02:08:00.000000,2023-07-21,02:08:00.000000,2023-07-21,0125,0430,III/1
2022551_2023-07-21_02:23:00.000000,2023-07-21,02:23:00.000000,2023-07-21,0125,0430,III/1
2022551_2023-07-21_02:38:00.000000,2023-07-21,02:38:00.000000,2023-07-21,0125,0430,III/1
2022554_2023-07-21_05:26:00.000000,2023-07-21,05:26:00.000000,2023-07-21,0535,0537,III/2
2022554_2023-07-21_07:56:00.000000,2023-07-21,07:56:00.000000,2023-07-21,0759,0802,III/1
2022554_2023-07-21_11:11:00.000000,2023-07-21,11:11:00.000000,2023-07-21,1116,1116,III/1
2022554_2023-07-21_13:26:00.000000,2023-07-21,13:26:00.000000,2023-07-21,1328,1329,III/1
2022557_2023-07-21_18:52:00.000000,2023-07-21,18:52:00.000000,2023-07-21,1856,1856,III/2
2022557_2023-07-21_23:07:00.000000,2023-07-21,23:07:00.000000,2023-07-21,2313,2359,III/1
2022557_2023-07-21_23:22:00.000000,2023-07-21,23:22:00.000000,2023-07-21,2313,2359,III/1
2022557_2023-07-21_23:37:00.000000,2023-07-21,23:37:00.000000,2023-07-21,2313,2359,III/1
2022557_2023-07-21_23:52:00.000000,2023-07-21,23:52:00.000000,2023-07-21,2313,2359,III/1
2022557_2023-07-22_00:22:00.000000,2023-07-22,00:22:00.000000,2023-07-22,0035,0036,III/2
2022557_2023-07-22_01:07:00.000000,2023-07-22,01:07:00.000000,2023-07-22,0112,0113,III/1
2022557_2023-07-22_03:52:00.000000,2023-07-22,03:52:00.000000,2023-07-22,0403,0409,III/1
2022557_2023-07-22_04:07:00.000000,2023-07-22,04:07:00.000000,2023-07-22,0403,0409,III/1
2022560_2023-07-22_07:12:00.000000,2023-07-22,07:12:00.000000,2023-07-22,0713,0714,III/2
2022560_2023-07-22_08:27:00.000000,2023-07-22,08:27:00.000000,2023-07-22,0840,0840,III/1
2022560_2023-07-22_16:57:00.000000,2023-07-22,16:57:00.000000,2023-07-22,1659,1659,III/1
2022563_2023-07-22_18:21:00.000000,2023-07-22,18:21:00.000000,2023-07-22,1825,1826,III/1
2022563_2023-07-22_18:36:00.000000,2023-07-22,18:36:00.000000,2023-07-22,1849,1850,III/1
2022566_2023-07-23_05:29:00.000000,2023-07-23,05:29:00.000000,2023-07-23,0534,0541,III/1
2022566_2023-07-23_06:44:00.000000,2023-07-23,06:44:00.000000,2023-07-23,0650,0727,III/1
2022566_2023-07-23_06:59:00.000000,2023-07-23,06:59:00.000000,2023-07-23,0650,0727,III/1
2022566_2023-07-23_07:14:00.000000,2023-07-23,07:14:00.000000,2023-07-23,0650,0727,III/1
2022566_2023-07-23_08:59:00.000000,2023-07-23,08:59:00.000000,2023-07-23,0908,0908,III/1
2022566_2023-07-23_13:14:00.000000,2023-07-23,13:14:00.000000,2023-07-23,1317,1318,III/1
2022566_2023-07-23_14:14:00.000000,2023-07-23,14:14:00.000000,2023-07-23,1416,1421,III/1
2022566_2023-07-23_14:14:00.000000,2023-07-23,14:14:00.000000,2023-07-23,1424,1943,IV/1
2022566_2023-07-23_14:29:00.000000,2023-07-23,14:29:00.000000,2023-07-23,1424,1943,IV/1
2022566_2023-07-23_14:44:00.000000,2023-07-23,14:44:00.000000,2023-07-23,1424,1943,IV/1
2022566_2023-07-23_14:59:00.000000,2023-07-23,14:59:00.000000,2023-07-23,1424,1943,IV/1
2022566_2023-07-23_15:14:00.000000,2023-07-23,15:14:00.000000,2023-07-23,1424,1943,IV/1
2022566_2023-07-23_15:29:00.000000,2023-07-23,15:29:00.000000,2023-07-23,1424,1943,IV/1
2022569_2023-07-24_04:20:00.000000,2023-07-24,04:20:00.000000,2023-07-24,0425,0449,III/1
2022569_2023-07-24_04:35:00.000000,2023-07-24,04:35:00.000000,2023-07-24,0425,0449,III/1
2022569_2023-07-24_04:20:00.000000,2023-07-24,04:20:00.000000,2023-07-24,0425,0426,III/1
2022572_2023-07-24_06:15:00.000000,2023-07-24,06:15:00.000000,2023-07-24,0628,0628,III/1
2022572_2023-07-24_10:15:00.000000,2023-07-24,10:15:00.000000,2023-07-24,1015,1016,III/1
2022572_2023-07-24_12:00:00.000000,2023-07-24,12:00:00.000000,2023-07-24,1202,1202,III/2
2022572_2023-07-24_12:30:00.000000,2023-07-24,12:30:00.000000,2023-07-24,1234,1235,III/1
2022572_2023-07-24_16:30:00.000000,2023-07-24,16:30:00.000000,2023-07-24,1635,1635,III/2
2022572_2023-07-24_17:30:00.000000,2023-07-24,17:30:00.000000,2023-07-24,1735,1739,III/1
2022572_2023-07-24_17:30:00.000000,2023-07-24,17:30:00.000000,2023-07-24,1735,1806,II/1    494
2022572_2023-07-24_17:45:00.000000,2023-07-24,17:45:00.000000,2023-07-24,1735,1806,II/1    494
2022572_2023-07-24_18:00:00.000000,2023-07-24,18:00:00.000000,2023-07-24,1735,1806,II/1    494
2022572_2023-07-24_17:30:00.000000,2023-07-24,17:30:00.000000,2023-07-24,1738,1806,II/1    546
2022572_2023-07-24_17:45:00.000000,2023-07-24,17:45:00.000000,2023-07-24,1738,1806,II/1    546
2022572_2023-07-24_18:00:00.000000,2023-07-24,18:00:00.000000,2023-07-24,1738,1806,II/1    546
2022575_2023-07-24_18:19:00.000000,2023-07-24,18:19:00.000000,2023-07-24,1817,1822,III/1
2022575_2023-07-25_00:49:00.000000,2023-07-25,00:49:00.000000,2023-07-25,0051,0051,III/1
2022578_2023-07-25_15:01:00.000000,2023-07-25,15:01:00.000000,2023-07-25,1512,1514,III/2
2022581_2023-07-25_20:18:00.000000,2023-07-25,20:18:00.000000,2023-07-25,2031,2032,III/1
2022581_2023-07-26_00:03:00.000000,2023-07-26,00:03:00.000000,2023-07-26,0017,0018,III/2
2022581_2023-07-26_03:03:00.000000,2023-07-26,03:03:00.000000,2023-07-26,0309,0310,III/1
2022584_2023-07-26_08:17:00.000000,2023-07-26,08:17:00.000000,2023-07-26,0825,0828,III/2
2022584_2023-07-26_15:17:00.000000,2023-07-26,15:17:00.000000,2023-07-26,1519,1525,III/2
2022584_2023-07-26_17:02:00.000000,2023-07-26,17:02:00.000000,2023-07-26,1708,1709,III/1
2022587_2023-07-27_00:31:00.000000,2023-07-27,00:31:00.000000,2023-07-27,0032,0033,III/2
2022590_2023-07-27_05:48:00.000000,2023-07-27,05:48:00.000000,2023-07-27,0553,0553,III/1
2022590_2023-07-27_09:03:00.000000,2023-07-27,09:03:00.000000,2023-07-27,0915,0921,III/1
2022590_2023-07-27_09:18:00.000000,2023-07-27,09:18:00.000000,2023-07-27,0915,0921,III/1
2022590_2023-07-27_10:03:00.000000,2023-07-27,10:03:00.000000,2023-07-27,1015,1016,III/1
2022590_2023-07-27_16:03:00.000000,2023-07-27,16:03:00.000000,2023-07-27,1615,1615,III/1
2022590_2023-07-27_17:18:00.000000,2023-07-27,17:18:00.000000,2023-07-27,1729,1733,III/1
2022593_2023-07-27_21:45:00.000000,2023-07-27,21:45:00.000000,2023-07-27,2154,2200,III/1
2022593_2023-07-28_01:45:00.000000,2023-07-28,01:45:00.000000,2023-07-28,0147,0148,III/1
2022593_2023-07-28_02:45:00.000000,2023-07-28,02:45:00.000000,2023-07-28,0248,0258,III/1
2022596_2023-07-28_15:35:00.000000,2023-07-28,15:35:00.000000,2023-07-28,1541,1551,V/3
2022596_2023-07-28_15:50:00.000000,2023-07-28,15:50:00.000000,2023-07-28,1541,1551,V/3
2022596_2023-07-28_15:50:00.000000,2023-07-28,15:50:00.000000,2023-07-28,1552,1616,II/2    550
2022596_2023-07-28_16:05:00.000000,2023-07-28,16:05:00.000000,2023-07-28,1552,1616,II/2    550
2022596_2023-07-28_17:50:00.000000,2023-07-28,17:50:00.000000,2023-07-28,1804,1811,III/1
2022599_2023-07-28_18:44:00.000000,2023-07-28,18:44:00.000000,2023-07-28,1854,1858,III/1
2022599_2023-07-29_01:44:00.000000,2023-07-29,01:44:00.000000,2023-07-29,0151,0151,III/1
2022599_2023-07-29_03:44:00.000000,2023-07-29,03:44:00.000000,2023-07-29,0355,0400,III/2
2022599_2023-07-29_03:59:00.000000,2023-07-29,03:59:00.000000,2023-07-29,0355,0400,III/2
2022599_2023-07-29_04:44:00.000000,2023-07-29,04:44:00.000000,2023-07-29,0447,0449,III/2
2022602_2023-07-29_07:21:00.000000,2023-07-29,07:21:00.000000,2023-07-29,0726,0737,II/2    416
2022602_2023-07-29_07:36:00.000000,2023-07-29,07:36:00.000000,2023-07-29,0726,0737,II/2    416
2022602_2023-07-29_08:36:00.000000,2023-07-29,08:36:00.000000,2023-07-29,0841,0844,III/2
2022602_2023-07-29_08:36:00.000000,2023-07-29,08:36:00.000000,2023-07-29,0849,0851,III/2
2022605_2023-07-30_00:58:00.000000,2023-07-30,00:58:00.000000,2023-07-30,0059,0109,III/1
2022605_2023-07-30_02:28:00.000000,2023-07-30,02:28:00.000000,2023-07-30,0231,0231,III/2
2022608_2023-07-30_05:07:00.000000,2023-07-30,05:07:00.000000,2023-07-30,0502,0509,III/2
2022608_2023-07-30_06:07:00.000000,2023-07-30,06:07:00.000000,2023-07-30,0615,0620,III/3
2022608_2023-07-30_15:07:00.000000,2023-07-30,15:07:00.000000,2023-07-30,1517,1526,III/1
2022608_2023-07-30_15:22:00.000000,2023-07-30,15:22:00.000000,2023-07-30,1517,1526,III/1
2022608_2023-07-30_15:52:00.000000,2023-07-30,15:52:00.000000,2023-07-30,1558,1601,III/1
2022611_2023-07-31_04:26:00.000000,2023-07-31,04:26:00.000000,2023-07-31,0435,0440,III/1
2022614_2023-07-31_06:39:00.000000,2023-07-31,06:39:00.000000,2023-07-31,0646,0647,III/1
2022614_2023-07-31_11:39:00.000000,2023-07-31,11:39:00.000000,2023-07-31,1140,1149,III/1
2022614_2023-07-31_11:39:00.000000,2023-07-31,11:39:00.000000,2023-07-31,1148,1149,III/2
2022614_2023-07-31_13:24:00.000000,2023-07-31,13:24:00.000000,2023-07-31,1329,1330,III/1
2022614_2023-07-31_14:09:00.000000,2023-07-31,14:09:00.000000,2023-07-31,1417,1418,III/1
2022614_2023-07-31_14:39:00.000000,2023-07-31,14:39:00.000000,2023-07-31,1450,1452,III/2
2022617_2023-07-31_18:55:00.000000,2023-07-31,18:55:00.000000,2023-07-31,1907,1908,III/2
2022617_2023-07-31_23:25:00.000000,2023-07-31,23:25:00.000000,2023-07-31,2336,2343,III/2
2022617_2023-07-31_23:40:00.000000,2023-07-31,23:40:00.000000,2023-07-31,2336,2343,III/2
2022617_2023-08-01_02:25:00.000000,2023-08-01,02:25:00.000000,2023-08-01,0237,0310,III/2
2022617_2023-08-01_02:40:00.000000,2023-08-01,02:40:00.000000,2023-08-01,0237,0310,III/2
2022617_2023-08-01_02:55:00.000000,2023-08-01,02:55:00.000000,2023-08-01,0237,0310,III/2
2022620_2023-08-01_06:40:00.000000,2023-08-01,06:40:00.000000,2023-08-01,0651,0700,III/1
2022620_2023-08-01_06:55:00.000000,2023-08-01,06:55:00.000000,2023-08-01,0651,0700,III/1
2022620_2023-08-01_10:40:00.000000,2023-08-01,10:40:00.000000,2023-08-01,1042,1042,III/1
2022620_2023-08-01_16:10:00.000000,2023-08-01,16:10:00.000000,2023-08-01,1613,1619,III/1
2022623_2023-08-01_22:38:00.000000,2023-08-01,22:38:00.000000,2023-08-01,2244,2245,III/1
2022623_2023-08-02_03:08:00.000000,2023-08-02,03:08:00.000000,2023-08-02,0308,0309,III/1
2022629_2023-08-02_23:52:00.000000,2023-08-02,23:52:00.000000,2023-08-02,2356,2356,III/1
2022632_2023-08-03_06:12:00.000000,2023-08-03,06:12:00.000000,2023-08-03,0615,0616,III/2
2022632_2023-08-03_08:42:00.000000,2023-08-03,08:42:00.000000,2023-08-03,0853,0854,III/1
2022632_2023-08-03_09:12:00.000000,2023-08-03,09:12:00.000000,2023-08-03,0914,0914,III/2
2022632_2023-08-03_11:42:00.000000,2023-08-03,11:42:00.000000,2023-08-03,1145,1146,III/1
2022632_2023-08-03_17:12:00.000000,2023-08-03,17:12:00.000000,2023-08-03,1726,1726,III/1
2022635_2023-08-03_19:20:00.000000,2023-08-03,19:20:00.000000,2023-08-03,1921,1921,III/1
2022635_2023-08-03_22:35:00.000000,2023-08-03,22:35:00.000000,2023-08-03,2241,2243,III/2
2022635_2023-08-04_00:20:00.000000,2023-08-04,00:20:00.000000,2023-08-04,0021,0023,III/2
2022635_2023-08-04_03:05:00.000000,2023-08-04,03:05:00.000000,2023-08-04,0312,0315,III/2
2022635_2023-08-04_03:50:00.000000,2023-08-04,03:50:00.000000,2023-08-04,0400,0401,III/2
2022638_2023-08-04_05:44:00.000000,2023-08-04,05:44:00.000000,2023-08-04,0556,0557,III/2
2022638_2023-08-04_14:29:00.000000,2023-08-04,14:29:00.000000,2023-08-04,1435,1435,III/1
2022641_2023-08-04_19:49:00.000000,2023-08-04,19:49:00.000000,2023-08-04,1957,1958,III/2
2022641_2023-08-05_03:04:00.000000,2023-08-05,03:04:00.000000,2023-08-05,0309,0311,III/2
2022641_2023-08-05_04:34:00.000000,2023-08-05,04:34:00.000000,2023-08-05,0447,0450,III/1
2022641_2023-08-05_04:49:00.000000,2023-08-05,04:49:00.000000,2023-08-05,0447,0450,III/1
2022644_2023-08-05_05:15:00.000000,2023-08-05,05:15:00.000000,2023-08-05,0523,0524,III/2
2022644_2023-08-05_07:00:00.000000,2023-08-05,07:00:00.000000,2023-08-05,0703,0721,II/2    572
2022644_2023-08-05_07:15:00.000000,2023-08-05,07:15:00.000000,2023-08-05,0703,0721,II/2    572
2022644_2023-08-05_12:30:00.000000,2023-08-05,12:30:00.000000,2023-08-05,1231,1233,III/1
2022644_2023-08-05_13:00:00.000000,2023-08-05,13:00:00.000000,2023-08-05,1314,1318,III/2
2022644_2023-08-05_13:15:00.000000,2023-08-05,13:15:00.000000,2023-08-05,1314,1318,III/2
2022644_2023-08-05_13:45:00.000000,2023-08-05,13:45:00.000000,2023-08-05,1347,1348,III/2
2022644_2023-08-05_14:30:00.000000,2023-08-05,14:30:00.000000,2023-08-05,1440,1440,III/2
2022647_2023-08-05_19:02:00.000000,2023-08-05,19:02:00.000000,2023-08-05,1903,1915,III/1
2022647_2023-08-05_20:47:00.000000,2023-08-05,20:47:00.000000,2023-08-05,2047,2359,III/2
2022647_2023-08-05_21:02:00.000000,2023-08-05,21:02:00.000000,2023-08-05,2047,2359,III/2
2022647_2023-08-05_21:17:00.000000,2023-08-05,21:17:00.000000,2023-08-05,2047,2359,III/2
2022647_2023-08-05_21:32:00.000000,2023-08-05,21:32:00.000000,2023-08-05,2047,2359,III/2
2022647_2023-08-05_21:47:00.000000,2023-08-05,21:47:00.000000,2023-08-05,2047,2359,III/2
2022647_2023-08-05_22:02:00.000000,2023-08-05,22:02:00.000000,2023-08-05,2047,2359,III/2
2022647_2023-08-05_22:02:00.000000,2023-08-05,22:02:00.000000,2023-08-05,2215,2219,II/1    772
2022647_2023-08-05_22:17:00.000000,2023-08-05,22:17:00.000000,2023-08-05,2215,2219,II/1    772
2022647_2023-08-06_00:17:00.000000,2023-08-06,00:17:00.000000,2023-08-06,0021,0025,III/1
2022647_2023-08-06_01:32:00.000000,2023-08-06,01:32:00.000000,2023-08-06,0142,0143,III/2
2022650_2023-08-06_06:47:00.000000,2023-08-06,06:47:00.000000,2023-08-06,0649,0657,III/2
2022650_2023-08-06_07:32:00.000000,2023-08-06,07:32:00.000000,2023-08-06,0745,0750,III/1
2022650_2023-08-06_07:47:00.000000,2023-08-06,07:47:00.000000,2023-08-06,0745,0750,III/1
2022650_2023-08-06_08:32:00.000000,2023-08-06,08:32:00.000000,2023-08-06,0843,0844,III/1
2022650_2023-08-06_09:17:00.000000,2023-08-06,09:17:00.000000,2023-08-06,0919,0919,III/1
2022650_2023-08-06_15:17:00.000000,2023-08-06,15:17:00.000000,2023-08-06,1522,1523,III/1
2022650_2023-08-06_16:47:00.000000,2023-08-06,16:47:00.000000,2023-08-06,1657,1658,III/1
2022653_2023-08-06_18:16:00.000000,2023-08-06,18:16:00.000000,2023-08-06,1818,2129,III/1
2022653_2023-08-06_18:31:00.000000,2023-08-06,18:31:00.000000,2023-08-06,1818,2129,III/1
2022653_2023-08-06_18:46:00.000000,2023-08-06,18:46:00.000000,2023-08-06,1818,2129,III/1
2022653_2023-08-06_19:01:00.000000,2023-08-06,19:01:00.000000,2023-08-06,1818,2129,III/1
2022653_2023-08-06_19:16:00.000000,2023-08-06,19:16:00.000000,2023-08-06,1818,2129,III/1
2022653_2023-08-06_19:31:00.000000,2023-08-06,19:31:00.000000,2023-08-06,1818,2129,III/1
2022653_2023-08-06_22:01:00.000000,2023-08-06,22:01:00.000000,2023-08-06,2213,2213,III/1
2022653_2023-08-06_22:31:00.000000,2023-08-06,22:31:00.000000,2023-08-06,2235,2243,III/3
2022653_2023-08-07_00:01:00.000000,2023-08-07,00:01:00.000000,2023-08-07,0011,0017,III/1
2022653_2023-08-07_00:16:00.000000,2023-08-07,00:16:00.000000,2023-08-07,0011,0017,III/1
2022653_2023-08-07_04:46:00.000000,2023-08-07,04:46:00.000000,2023-08-07,0449,0449,III/1
2022656_2023-08-07_05:18:00.000000,2023-08-07,05:18:00.000000,2023-08-07,0531,0531,III/1
2022656_2023-08-07_06:33:00.000000,2023-08-07,06:33:00.000000,2023-08-07,0634,0635,III/2
2022656_2023-08-07_08:18:00.000000,2023-08-07,08:18:00.000000,2023-08-07,0818,0820,III/2
2022656_2023-08-07_08:33:00.000000,2023-08-07,08:33:00.000000,2023-08-07,0833,0837,III/2
2022656_2023-08-07_11:03:00.000000,2023-08-07,11:03:00.000000,2023-08-07,1115,1115,III/1
2022656_2023-08-07_13:18:00.000000,2023-08-07,13:18:00.000000,2023-08-07,1331,1331,III/1
2022656_2023-08-07_16:18:00.000000,2023-08-07,16:18:00.000000,2023-08-07,1625,1626,III/1
2022656_2023-08-07_17:33:00.000000,2023-08-07,17:33:00.000000,2023-08-07,1745,1745,III/1
2022659_2023-08-07_19:29:00.000000,2023-08-07,19:29:00.000000,2023-08-07,1930,1939,III/2
2022659_2023-08-07_20:29:00.000000,2023-08-07,20:29:00.000000,2023-08-07,2038,2102,II/2    368
2022659_2023-08-07_20:44:00.000000,2023-08-07,20:44:00.000000,2023-08-07,2038,2102,II/2    368
2022659_2023-08-07_20:59:00.000000,2023-08-07,20:59:00.000000,2023-08-07,2038,2102,II/2    368
2022659_2023-08-07_21:29:00.000000,2023-08-07,21:29:00.000000,2023-08-07,2133,2135,III/3
2022659_2023-08-07_21:44:00.000000,2023-08-07,21:44:00.000000,2023-08-07,2151,2152,III/1
2022665_2023-08-08_20:27:00.000000,2023-08-08,20:27:00.000000,2023-08-08,2040,2049,III/1
2022665_2023-08-08_20:42:00.000000,2023-08-08,20:42:00.000000,2023-08-08,2040,2049,III/1
2024065_2023-08-09_18:26:00.000000,2023-08-09,18:26:00.000000,2023-08-09,1832,1837,III/1
2024065_2023-08-09_19:11:00.000000,2023-08-09,19:11:00.000000,2023-08-09,1916,1917,III/1
2024065_2023-08-09_21:11:00.000000,2023-08-09,21:11:00.000000,2023-08-09,2115,2118,II/1    309
2024065_2023-08-09_21:26:00.000000,2023-08-09,21:26:00.000000,2023-08-09,2131,2131,III/1
2024065_2023-08-10_00:11:00.000000,2023-08-10,00:11:00.000000,2023-08-10,0025,0028,III/1
2024065_2023-08-10_00:26:00.000000,2023-08-10,00:26:00.000000,2023-08-10,0025,0028,III/1
2024065_2023-08-10_02:26:00.000000,2023-08-10,02:26:00.000000,2023-08-10,0234,0238,III/2
2024065_2023-08-10_02:41:00.000000,2023-08-10,02:41:00.000000,2023-08-10,0245,0259,II/2    587
2024065_2023-08-10_02:56:00.000000,2023-08-10,02:56:00.000000,2023-08-10,0245,0259,II/2    587
2024065_2023-08-10_04:41:00.000000,2023-08-10,04:41:00.000000,2023-08-10,0444,0447,III/1
2024100_2023-08-10_08:37:00.000000,2023-08-10,08:37:00.000000,2023-08-10,0840,0840,III/1
2024100_2023-08-10_09:07:00.000000,2023-08-10,09:07:00.000000,2023-08-10,0921,0922,III/1
2024100_2023-08-10_11:52:00.000000,2023-08-10,11:52:00.000000,2023-08-10,1159,1200,III/2
2024100_2023-08-10_15:37:00.000000,2023-08-10,15:37:00.000000,2023-08-10,1545,1545,III/1
2024103_2023-08-10_20:39:00.000000,2023-08-10,20:39:00.000000,2023-08-10,2044,2044,III/1
2024103_2023-08-10_22:24:00.000000,2023-08-10,22:24:00.000000,2023-08-10,2226,2228,III/2
2024103_2023-08-11_02:39:00.000000,2023-08-11,02:39:00.000000,2023-08-11,0247,0248,III/1
2024103_2023-08-11_04:54:00.000000,2023-08-11,04:54:00.000000,2023-08-11,0500,0507,III/2
2024106_2023-08-11_06:39:00.000000,2023-08-11,06:39:00.000000,2023-08-11,0649,0650,III/2
2024106_2023-08-11_07:24:00.000000,2023-08-11,07:24:00.000000,2023-08-11,0728,0730,III/1
2024106_2023-08-11_08:24:00.000000,2023-08-11,08:24:00.000000,2023-08-11,0827,0828,III/1
2024106_2023-08-11_08:54:00.000000,2023-08-11,08:54:00.000000,2023-08-11,0907,0907,III/1
2024106_2023-08-11_10:09:00.000000,2023-08-11,10:09:00.000000,2023-08-11,1010,1012,III/1
2024106_2023-08-11_10:39:00.000000,2023-08-11,10:39:00.000000,2023-08-11,1048,1049,III/1
2024106_2023-08-11_13:24:00.000000,2023-08-11,13:24:00.000000,2023-08-11,1326,1337,III/1
2024109_2023-08-11_19:52:00.000000,2023-08-11,19:52:00.000000,2023-08-11,1956,2001,III/1
2024109_2023-08-11_22:52:00.000000,2023-08-11,22:52:00.000000,2023-08-11,2305,2305,III/1
2024112_2023-08-12_07:10:00.000000,2023-08-12,07:10:00.000000,2023-08-12,0716,0726,III/2
2024112_2023-08-12_07:25:00.000000,2023-08-12,07:25:00.000000,2023-08-12,0716,0726,III/2
2024112_2023-08-12_08:25:00.000000,2023-08-12,08:25:00.000000,2023-08-12,0826,0828,III/3
2024112_2023-08-12_08:55:00.000000,2023-08-12,08:55:00.000000,2023-08-12,0900,0903,III/1
2024112_2023-08-12_09:40:00.000000,2023-08-12,09:40:00.000000,2023-08-12,0942,0943,III/2
2024112_2023-08-12_10:40:00.000000,2023-08-12,10:40:00.000000,2023-08-12,1048,1048,III/1
2024112_2023-08-12_15:10:00.000000,2023-08-12,15:10:00.000000,2023-08-12,1511,1515,III/2
2024115_2023-08-13_04:20:00.000000,2023-08-13,04:20:00.000000,2023-08-13,0429,0430,III/1
