timestamps_key,date,time,labels
2028690_2024-01-13_15:42:00.000000,2024-01-13,15:42:00.000000,3
2028690_2024-01-14_00:12:00.000000,2024-01-14,00:12:00.000000,5
2028690_2024-01-14_06:12:00.000000,2024-01-14,06:12:00.000000,3
2028693_2024-01-14_11:40:00.000000,2024-01-14,11:40:00.000000,2
2028693_2024-01-14_12:10:00.000000,2024-01-14,12:10:00.000000,3
2028696_2024-01-15_00:29:00.000000,2024-01-15,00:29:00.000000,3
2028696_2024-01-15_00:44:00.000000,2024-01-15,00:44:00.000000,3
2028699_2024-01-15_11:08:00.000000,2024-01-15,11:08:00.000000,3
2028699_2024-01-15_12:23:00.000000,2024-01-15,12:23:00.000000,3
2028702_2024-01-15_14:02:00.000000,2024-01-15,14:02:00.000000,3
2028702_2024-01-16_02:02:00.000000,2024-01-16,02:02:00.000000,3
2028708_2024-01-17_06:19:00.000000,2024-01-17,06:19:00.000000,3
2028711_2024-01-17_11:50:00.000000,2024-01-17,11:50:00.000000,3
2028711_2024-01-17_12:35:00.000000,2024-01-17,12:35:00.000000,3
2028711_2024-01-17_12:35:00.000000,2024-01-17,12:35:00.000000,3
2028714_2024-01-18_01:22:00.000000,2024-01-18,01:22:00.000000,3
2028714_2024-01-18_08:07:00.000000,2024-01-18,08:07:00.000000,3
2028717_2024-01-18_11:48:00.000000,2024-01-18,11:48:00.000000,3
2028726_2024-01-19_23:12:00.000000,2024-01-19,23:12:00.000000,3
2028726_2024-01-20_02:57:00.000000,2024-01-20,02:57:00.000000,3
2028726_2024-01-20_05:42:00.000000,2024-01-20,05:42:00.000000,5
2028726_2024-01-20_08:42:00.000000,2024-01-20,08:42:00.000000,3
2028735_2024-01-21_09:12:00.000000,2024-01-21,09:12:00.000000,3
2028735_2024-01-21_09:57:00.000000,2024-01-21,09:57:00.000000,3
2028735_2024-01-21_10:12:00.000000,2024-01-21,10:12:00.000000,3
2028735_2024-01-21_10:42:00.000000,2024-01-21,10:42:00.000000,3
2028735_2024-01-21_12:27:00.000000,2024-01-21,12:27:00.000000,3
2028738_2024-01-21_14:17:00.000000,2024-01-21,14:17:00.000000,3
2028738_2024-01-22_00:47:00.000000,2024-01-22,00:47:00.000000,3
2028738_2024-01-22_06:02:00.000000,2024-01-22,06:02:00.000000,3
2028738_2024-01-22_06:17:00.000000,2024-01-22,06:17:00.000000,3
2028738_2024-01-22_07:17:00.000000,2024-01-22,07:17:00.000000,3
2028741_2024-01-22_12:25:00.000000,2024-01-22,12:25:00.000000,3
2028741_2024-01-22_13:25:00.000000,2024-01-22,13:25:00.000000,3
2028747_2024-01-23_10:53:00.000000,2024-01-23,10:53:00.000000,3
2028750_2024-01-23_16:22:00.000000,2024-01-23,16:22:00.000000,3
2028750_2024-01-23_17:07:00.000000,2024-01-23,17:07:00.000000,3
2028750_2024-01-23_18:52:00.000000,2024-01-23,18:52:00.000000,3
2028750_2024-01-23_20:52:00.000000,2024-01-23,20:52:00.000000,3
2028750_2024-01-23_22:22:00.000000,2024-01-23,22:22:00.000000,3
2028750_2024-01-24_08:07:00.000000,2024-01-24,08:07:00.000000,3
2028753_2024-01-24_10:51:00.000000,2024-01-24,10:51:00.000000,3
2028756_2024-01-24_22:55:00.000000,2024-01-24,22:55:00.000000,3
2028756_2024-01-24_23:55:00.000000,2024-01-24,23:55:00.000000,3
2028756_2024-01-25_01:40:00.000000,2024-01-25,01:40:00.000000,3
2028756_2024-01-25_02:40:00.000000,2024-01-25,02:40:00.000000,3
2028756_2024-01-25_02:55:00.000000,2024-01-25,02:55:00.000000,3
2028756_2024-01-25_07:25:00.000000,2024-01-25,07:25:00.000000,3
2028759_2024-01-25_09:34:00.000000,2024-01-25,09:34:00.000000,3
2028765_2024-01-26_12:17:00.000000,2024-01-26,12:17:00.000000,3
2028774_2024-01-28_00:33:00.000000,2024-01-28,00:33:00.000000,3
2028774_2024-01-28_02:18:00.000000,2024-01-28,02:18:00.000000,2
2028774_2024-01-28_02:33:00.000000,2024-01-28,02:33:00.000000,2
2028774_2024-01-28_02:48:00.000000,2024-01-28,02:48:00.000000,2
2028774_2024-01-28_02:18:00.000000,2024-01-28,02:18:00.000000,5
2028774_2024-01-28_04:48:00.000000,2024-01-28,04:48:00.000000,3
2028774_2024-01-28_06:33:00.000000,2024-01-28,06:33:00.000000,3
2028774_2024-01-28_08:18:00.000000,2024-01-28,08:18:00.000000,3
2028777_2024-01-28_08:57:00.000000,2024-01-28,08:57:00.000000,3
2028777_2024-01-28_09:57:00.000000,2024-01-28,09:57:00.000000,3
2028777_2024-01-28_10:12:00.000000,2024-01-28,10:12:00.000000,3
2028780_2024-01-28_15:50:00.000000,2024-01-28,15:50:00.000000,3
2028780_2024-01-28_18:50:00.000000,2024-01-28,18:50:00.000000,3
2028780_2024-01-28_19:35:00.000000,2024-01-28,19:35:00.000000,3
2028780_2024-01-28_20:35:00.000000,2024-01-28,20:35:00.000000,3
2028780_2024-01-28_22:20:00.000000,2024-01-28,22:20:00.000000,3
2028780_2024-01-29_01:20:00.000000,2024-01-29,01:20:00.000000,3
2028780_2024-01-29_01:35:00.000000,2024-01-29,01:35:00.000000,3
2028780_2024-01-29_02:05:00.000000,2024-01-29,02:05:00.000000,3
2028780_2024-01-29_04:05:00.000000,2024-01-29,04:05:00.000000,2
2028780_2024-01-29_04:20:00.000000,2024-01-29,04:20:00.000000,2
2028780_2024-01-29_04:35:00.000000,2024-01-29,04:35:00.000000,2
2028780_2024-01-29_04:50:00.000000,2024-01-29,04:50:00.000000,2
2028780_2024-01-29_07:20:00.000000,2024-01-29,07:20:00.000000,3
2028780_2024-01-29_07:35:00.000000,2024-01-29,07:35:00.000000,3
2028780_2024-01-29_07:50:00.000000,2024-01-29,07:50:00.000000,3
2028780_2024-01-29_08:05:00.000000,2024-01-29,08:05:00.000000,3
2028780_2024-01-29_08:20:00.000000,2024-01-29,08:20:00.000000,3
2028780_2024-01-29_08:35:00.000000,2024-01-29,08:35:00.000000,3
2028780_2024-01-29_07:20:00.000000,2024-01-29,07:20:00.000000,3
2028783_2024-01-29_09:55:00.000000,2024-01-29,09:55:00.000000,3
2028783_2024-01-29_10:10:00.000000,2024-01-29,10:10:00.000000,3
2028783_2024-01-29_10:10:00.000000,2024-01-29,10:10:00.000000,2
2028783_2024-01-29_10:25:00.000000,2024-01-29,10:25:00.000000,2
2028786_2024-01-29_14:53:00.000000,2024-01-29,14:53:00.000000,3
2028786_2024-01-29_15:08:00.000000,2024-01-29,15:08:00.000000,3
2028786_2024-01-29_16:08:00.000000,2024-01-29,16:08:00.000000,3
2028786_2024-01-29_16:23:00.000000,2024-01-29,16:23:00.000000,3
2028786_2024-01-29_20:38:00.000000,2024-01-29,20:38:00.000000,3
2028786_2024-01-30_00:38:00.000000,2024-01-30,00:38:00.000000,3
2028786_2024-01-30_00:53:00.000000,2024-01-30,00:53:00.000000,3
2028786_2024-01-30_01:08:00.000000,2024-01-30,01:08:00.000000,3
2028786_2024-01-30_02:23:00.000000,2024-01-30,02:23:00.000000,3
2028786_2024-01-30_03:53:00.000000,2024-01-30,03:53:00.000000,3
2028786_2024-01-30_07:53:00.000000,2024-01-30,07:53:00.000000,3
2028789_2024-01-30_09:38:00.000000,2024-01-30,09:38:00.000000,3
2028789_2024-01-30_11:53:00.000000,2024-01-30,11:53:00.000000,3
2028792_2024-01-30_15:26:00.000000,2024-01-30,15:26:00.000000,3
2028792_2024-01-30_18:56:00.000000,2024-01-30,18:56:00.000000,3
2028792_2024-01-30_19:56:00.000000,2024-01-30,19:56:00.000000,3
2028792_2024-01-30_22:56:00.000000,2024-01-30,22:56:00.000000,3
2028792_2024-01-31_00:41:00.000000,2024-01-31,00:41:00.000000,3
2028792_2024-01-31_04:11:00.000000,2024-01-31,04:11:00.000000,3
2028792_2024-01-31_05:11:00.000000,2024-01-31,05:11:00.000000,3
2028792_2024-01-31_06:26:00.000000,2024-01-31,06:26:00.000000,5
2028792_2024-01-31_06:26:00.000000,2024-01-31,06:26:00.000000,3
2028792_2024-01-31_07:26:00.000000,2024-01-31,07:26:00.000000,3
2028795_2024-01-31_09:05:00.000000,2024-01-31,09:05:00.000000,3
2028795_2024-01-31_12:20:00.000000,2024-01-31,12:20:00.000000,3
2028798_2024-01-31_15:13:00.000000,2024-01-31,15:13:00.000000,3
2028798_2024-01-31_16:13:00.000000,2024-01-31,16:13:00.000000,3
2028798_2024-02-01_00:13:00.000000,2024-02-01,00:13:00.000000,3
2028798_2024-02-01_01:58:00.000000,2024-02-01,01:58:00.000000,3
2028801_2024-02-01_10:33:00.000000,2024-02-01,10:33:00.000000,3
2028804_2024-02-01_14:46:00.000000,2024-02-01,14:46:00.000000,3
2028804_2024-02-01_14:46:00.000000,2024-02-01,14:46:00.000000,3
2028804_2024-02-01_17:01:00.000000,2024-02-01,17:01:00.000000,3
2028804_2024-02-01_19:31:00.000000,2024-02-01,19:31:00.000000,3
2028804_2024-02-01_20:31:00.000000,2024-02-01,20:31:00.000000,5
2028804_2024-02-02_03:01:00.000000,2024-02-02,03:01:00.000000,2
2028804_2024-02-02_06:16:00.000000,2024-02-02,06:16:00.000000,3
2028807_2024-02-02_10:16:00.000000,2024-02-02,10:16:00.000000,3
2028807_2024-02-02_10:46:00.000000,2024-02-02,10:46:00.000000,3
2028807_2024-02-02_11:01:00.000000,2024-02-02,11:01:00.000000,2
2028807_2024-02-02_12:46:00.000000,2024-02-02,12:46:00.000000,3
2028807_2024-02-02_13:16:00.000000,2024-02-02,13:16:00.000000,3
2028807_2024-02-02_13:31:00.000000,2024-02-02,13:31:00.000000,3
2028810_2024-02-02_15:18:00.000000,2024-02-02,15:18:00.000000,3
2028810_2024-02-02_16:18:00.000000,2024-02-02,16:18:00.000000,3
2028810_2024-02-02_16:33:00.000000,2024-02-02,16:33:00.000000,3
2028810_2024-02-02_16:33:00.000000,2024-02-02,16:33:00.000000,3
2028810_2024-02-02_17:33:00.000000,2024-02-02,17:33:00.000000,3
2028810_2024-02-03_08:18:00.000000,2024-02-03,08:18:00.000000,3
2028813_2024-02-03_09:13:00.000000,2024-02-03,09:13:00.000000,3
2028813_2024-02-03_09:43:00.000000,2024-02-03,09:43:00.000000,3
2028813_2024-02-03_11:13:00.000000,2024-02-03,11:13:00.000000,3
2028813_2024-02-03_11:58:00.000000,2024-02-03,11:58:00.000000,3
2028819_2024-02-04_10:56:00.000000,2024-02-04,10:56:00.000000,3
2028819_2024-02-04_13:11:00.000000,2024-02-04,13:11:00.000000,3
2028819_2024-02-04_13:56:00.000000,2024-02-04,13:56:00.000000,3
2028822_2024-02-04_15:09:00.000000,2024-02-04,15:09:00.000000,3
2028822_2024-02-04_20:54:00.000000,2024-02-04,20:54:00.000000,2
2028822_2024-02-04_21:09:00.000000,2024-02-04,21:09:00.000000,2
2028822_2024-02-05_06:09:00.000000,2024-02-05,06:09:00.000000,5
2028822_2024-02-05_06:09:00.000000,2024-02-05,06:09:00.000000,3
2028822_2024-02-05_07:24:00.000000,2024-02-05,07:24:00.000000,3
2028825_2024-02-05_08:38:00.000000,2024-02-05,08:38:00.000000,3
2028825_2024-02-05_11:08:00.000000,2024-02-05,11:08:00.000000,3
2028825_2024-02-05_12:38:00.000000,2024-02-05,12:38:00.000000,3
2028828_2024-02-05_18:26:00.000000,2024-02-05,18:26:00.000000,3
2028828_2024-02-05_22:41:00.000000,2024-02-05,22:41:00.000000,3
2028828_2024-02-05_22:56:00.000000,2024-02-05,22:56:00.000000,3
2028828_2024-02-06_02:56:00.000000,2024-02-06,02:56:00.000000,2
2028828_2024-02-06_03:11:00.000000,2024-02-06,03:11:00.000000,2
2028828_2024-02-06_02:56:00.000000,2024-02-06,02:56:00.000000,2
2028828_2024-02-06_03:11:00.000000,2024-02-06,03:11:00.000000,2
2028828_2024-02-06_03:11:00.000000,2024-02-06,03:11:00.000000,4
2028828_2024-02-06_03:26:00.000000,2024-02-06,03:26:00.000000,4
2028834_2024-02-07_07:59:00.000000,2024-02-07,07:59:00.000000,3
2028837_2024-02-07_08:48:00.000000,2024-02-07,08:48:00.000000,3
2028837_2024-02-07_09:48:00.000000,2024-02-07,09:48:00.000000,3
2028837_2024-02-07_11:18:00.000000,2024-02-07,11:18:00.000000,3
2028837_2024-02-07_13:48:00.000000,2024-02-07,13:48:00.000000,3
2028840_2024-02-07_16:01:00.000000,2024-02-07,16:01:00.000000,3
2028840_2024-02-07_19:16:00.000000,2024-02-07,19:16:00.000000,3
2028840_2024-02-07_20:01:00.000000,2024-02-07,20:01:00.000000,3
2028840_2024-02-07_23:46:00.000000,2024-02-07,23:46:00.000000,3
2028840_2024-02-08_06:46:00.000000,2024-02-08,06:46:00.000000,3
2028843_2024-02-08_11:46:00.000000,2024-02-08,11:46:00.000000,2
2028846_2024-02-08_17:49:00.000000,2024-02-08,17:49:00.000000,3
2028846_2024-02-08_18:04:00.000000,2024-02-08,18:04:00.000000,3
2028846_2024-02-08_18:49:00.000000,2024-02-08,18:49:00.000000,3
2028846_2024-02-08_23:19:00.000000,2024-02-08,23:19:00.000000,3
2028849_2024-02-09_12:29:30.000000,2024-02-09,12:29:30.000000,3
2028849_2024-02-09_12:59:30.000000,2024-02-09,12:59:30.000000,4
2028849_2024-02-09_13:14:30.000000,2024-02-09,13:14:30.000000,4
2028849_2024-02-09_13:29:30.000000,2024-02-09,13:29:30.000000,4
2028849_2024-02-09_12:59:30.000000,2024-02-09,12:59:30.000000,3
2028852_2024-02-10_02:37:00.000000,2024-02-10,02:37:00.000000,3
2028855_2024-02-10_14:11:00.000000,2024-02-10,14:11:00.000000,3
2028855_2024-02-10_14:41:00.000000,2024-02-10,14:41:00.000000,3
2028858_2024-02-10_20:09:00.000000,2024-02-10,20:09:00.000000,3
2028858_2024-02-10_20:24:00.000000,2024-02-10,20:24:00.000000,3
2028858_2024-02-10_22:54:00.000000,2024-02-10,22:54:00.000000,3
2028858_2024-02-10_22:54:00.000000,2024-02-10,22:54:00.000000,4
2028858_2024-02-10_23:09:00.000000,2024-02-10,23:09:00.000000,4
2028858_2024-02-10_23:24:00.000000,2024-02-10,23:24:00.000000,4
2028858_2024-02-10_22:54:00.000000,2024-02-10,22:54:00.000000,2
2028858_2024-02-10_23:09:00.000000,2024-02-10,23:09:00.000000,2
2028858_2024-02-11_04:54:00.000000,2024-02-11,04:54:00.000000,3
2028858_2024-02-11_06:39:00.000000,2024-02-11,06:39:00.000000,3
2028858_2024-02-11_07:09:00.000000,2024-02-11,07:09:00.000000,3
2028861_2024-02-11_08:24:00.000000,2024-02-11,08:24:00.000000,3
2036273_2024-02-11_08:24:00.000000,2024-02-11,08:24:00.000000,3
2028861_2024-02-11_13:09:00.000000,2024-02-11,13:09:00.000000,3
2036273_2024-02-11_13:09:00.000000,2024-02-11,13:09:00.000000,3
2028861_2024-02-11_13:39:00.000000,2024-02-11,13:39:00.000000,3
2036273_2024-02-11_13:39:00.000000,2024-02-11,13:39:00.000000,3
2028864_2024-02-12_01:42:00.000000,2024-02-12,01:42:00.000000,3
2028864_2024-02-12_05:12:00.000000,2024-02-12,05:12:00.000000,3
2028864_2024-02-12_06:27:00.000000,2024-02-12,06:27:00.000000,4
2028864_2024-02-12_06:42:00.000000,2024-02-12,06:42:00.000000,4
2028864_2024-02-12_06:57:00.000000,2024-02-12,06:57:00.000000,4
2028864_2024-02-12_07:12:00.000000,2024-02-12,07:12:00.000000,4
2028864_2024-02-12_07:27:00.000000,2024-02-12,07:27:00.000000,4
2028870_2024-02-12_15:14:00.000000,2024-02-12,15:14:00.000000,3
2028870_2024-02-12_18:29:00.000000,2024-02-12,18:29:00.000000,3
2028870_2024-02-12_19:14:00.000000,2024-02-12,19:14:00.000000,3
2028870_2024-02-12_20:59:00.000000,2024-02-12,20:59:00.000000,3
2028870_2024-02-12_23:29:00.000000,2024-02-12,23:29:00.000000,3
2028870_2024-02-12_23:29:00.000000,2024-02-12,23:29:00.000000,3
2028870_2024-02-13_05:29:00.000000,2024-02-13,05:29:00.000000,3
2028870_2024-02-13_07:44:00.000000,2024-02-13,07:44:00.000000,3
2028873_2024-02-13_11:49:00.000000,2024-02-13,11:49:00.000000,3
2028873_2024-02-13_14:04:00.000000,2024-02-13,14:04:00.000000,3
2028876_2024-02-13_16:47:00.000000,2024-02-13,16:47:00.000000,3
2028876_2024-02-13_18:47:00.000000,2024-02-13,18:47:00.000000,3
2028876_2024-02-14_00:17:00.000000,2024-02-14,00:17:00.000000,3
2028876_2024-02-14_02:02:00.000000,2024-02-14,02:02:00.000000,3
2028876_2024-02-14_03:47:00.000000,2024-02-14,03:47:00.000000,2
2028876_2024-02-14_04:02:00.000000,2024-02-14,04:02:00.000000,2
2028876_2024-02-14_03:47:00.000000,2024-02-14,03:47:00.000000,4
2028876_2024-02-14_04:02:00.000000,2024-02-14,04:02:00.000000,4
2028876_2024-02-14_04:17:00.000000,2024-02-14,04:17:00.000000,4
2028876_2024-02-14_04:32:00.000000,2024-02-14,04:32:00.000000,4
2028876_2024-02-14_07:17:00.000000,2024-02-14,07:17:00.000000,5
2028876_2024-02-14_07:32:00.000000,2024-02-14,07:32:00.000000,5
2028879_2024-02-14_08:16:00.000000,2024-02-14,08:16:00.000000,3
2028879_2024-02-14_09:46:00.000000,2024-02-14,09:46:00.000000,3
2028879_2024-02-14_13:16:00.000000,2024-02-14,13:16:00.000000,3
2028879_2024-02-14_14:46:00.000000,2024-02-14,14:46:00.000000,3
2028882_2024-02-14_20:19:00.000000,2024-02-14,20:19:00.000000,3
2028882_2024-02-15_02:34:00.000000,2024-02-15,02:34:00.000000,2
2028882_2024-02-15_03:49:00.000000,2024-02-15,03:49:00.000000,3
2028885_2024-02-15_08:59:00.000000,2024-02-15,08:59:00.000000,2
2028885_2024-02-15_11:44:00.000000,2024-02-15,11:44:00.000000,3
2028885_2024-02-15_12:44:00.000000,2024-02-15,12:44:00.000000,3
2028888_2024-02-15_21:36:00.000000,2024-02-15,21:36:00.000000,3
2028888_2024-02-16_02:21:00.000000,2024-02-16,02:21:00.000000,3
2028888_2024-02-16_02:51:00.000000,2024-02-16,02:51:00.000000,3
2028888_2024-02-16_06:36:00.000000,2024-02-16,06:36:00.000000,5
2028888_2024-02-16_06:51:00.000000,2024-02-16,06:51:00.000000,5
2028888_2024-02-16_06:51:00.000000,2024-02-16,06:51:00.000000,2
2028888_2024-02-16_07:06:00.000000,2024-02-16,07:06:00.000000,2
2028888_2024-02-16_06:51:00.000000,2024-02-16,06:51:00.000000,4
2028888_2024-02-16_07:06:00.000000,2024-02-16,07:06:00.000000,4
2028888_2024-02-16_07:51:00.000000,2024-02-16,07:51:00.000000,3
2028891_2024-02-16_08:41:00.000000,2024-02-16,08:41:00.000000,3
2028891_2024-02-16_13:41:00.000000,2024-02-16,13:41:00.000000,3
2028891_2024-02-16_13:41:00.000000,2024-02-16,13:41:00.000000,3
2028894_2024-02-16_18:39:00.000000,2024-02-16,18:39:00.000000,3
2028894_2024-02-16_23:09:00.000000,2024-02-16,23:09:00.000000,3
2028894_2024-02-17_00:39:00.000000,2024-02-17,00:39:00.000000,3
2028894_2024-02-17_01:24:00.000000,2024-02-17,01:24:00.000000,3
2028894_2024-02-17_03:09:00.000000,2024-02-17,03:09:00.000000,3
2028894_2024-02-17_03:24:00.000000,2024-02-17,03:24:00.000000,3
2028897_2024-02-17_13:09:00.000000,2024-02-17,13:09:00.000000,3
2028897_2024-02-17_13:24:00.000000,2024-02-17,13:24:00.000000,3
2028897_2024-02-17_13:24:00.000000,2024-02-17,13:24:00.000000,2
2028897_2024-02-17_13:39:00.000000,2024-02-17,13:39:00.000000,2
2028897_2024-02-17_13:39:00.000000,2024-02-17,13:39:00.000000,3
2028897_2024-02-17_13:54:00.000000,2024-02-17,13:54:00.000000,3
2028897_2024-02-17_14:24:00.000000,2024-02-17,14:24:00.000000,3
2028900_2024-02-18_07:11:00.000000,2024-02-18,07:11:00.000000,3
2028903_2024-02-18_10:36:00.000000,2024-02-18,10:36:00.000000,3
2028903_2024-02-18_11:51:00.000000,2024-02-18,11:51:00.000000,3
2028903_2024-02-18_13:51:00.000000,2024-02-18,13:51:00.000000,3
2028903_2024-02-18_14:51:00.000000,2024-02-18,14:51:00.000000,3
2028906_2024-02-18_15:29:00.000000,2024-02-18,15:29:00.000000,3
2028906_2024-02-19_03:29:00.000000,2024-02-19,03:29:00.000000,3
2028906_2024-02-19_03:44:00.000000,2024-02-19,03:44:00.000000,3
2028906_2024-02-19_05:59:00.000000,2024-02-19,05:59:00.000000,3
2028909_2024-02-19_11:03:00.000000,2024-02-19,11:03:00.000000,3
2028912_2024-02-19_15:31:00.000000,2024-02-19,15:31:00.000000,3
2028912_2024-02-19_23:01:00.000000,2024-02-19,23:01:00.000000,3
2028912_2024-02-19_23:16:00.000000,2024-02-19,23:16:00.000000,3
2028912_2024-02-20_00:01:00.000000,2024-02-20,00:01:00.000000,3
2028912_2024-02-20_05:31:00.000000,2024-02-20,05:31:00.000000,3
2028912_2024-02-20_05:46:00.000000,2024-02-20,05:46:00.000000,3
2028915_2024-02-20_13:01:00.000000,2024-02-20,13:01:00.000000,3
2028915_2024-02-20_15:01:00.000000,2024-02-20,15:01:00.000000,3
2028918_2024-02-20_21:03:00.000000,2024-02-20,21:03:00.000000,3
2028918_2024-02-21_00:18:00.000000,2024-02-21,00:18:00.000000,3
2028918_2024-02-21_01:48:00.000000,2024-02-21,01:48:00.000000,2
2028918_2024-02-21_02:03:00.000000,2024-02-21,02:03:00.000000,2
2028918_2024-02-21_02:18:00.000000,2024-02-21,02:18:00.000000,2
2028921_2024-02-21_11:28:00.000000,2024-02-21,11:28:00.000000,3
2028921_2024-02-21_14:28:00.000000,2024-02-21,14:28:00.000000,3
2028921_2024-02-21_14:58:00.000000,2024-02-21,14:58:00.000000,3
2028921_2024-02-21_15:13:00.000000,2024-02-21,15:13:00.000000,3
2028924_2024-02-21_17:21:00.000000,2024-02-21,17:21:00.000000,3
2028924_2024-02-21_19:21:00.000000,2024-02-21,19:21:00.000000,3
2028924_2024-02-21_20:21:00.000000,2024-02-21,20:21:00.000000,3
2028924_2024-02-21_22:36:00.000000,2024-02-21,22:36:00.000000,3
2028924_2024-02-21_23:21:00.000000,2024-02-21,23:21:00.000000,3
2028924_2024-02-21_23:21:00.000000,2024-02-21,23:21:00.000000,3
2028924_2024-02-22_03:36:00.000000,2024-02-22,03:36:00.000000,3
2028927_2024-02-22_08:41:00.000000,2024-02-22,08:41:00.000000,3
2028927_2024-02-22_09:41:00.000000,2024-02-22,09:41:00.000000,2
2028927_2024-02-22_11:56:00.000000,2024-02-22,11:56:00.000000,4
2028927_2024-02-22_12:11:00.000000,2024-02-22,12:11:00.000000,4
2028927_2024-02-22_12:26:00.000000,2024-02-22,12:26:00.000000,4
2028927_2024-02-22_12:41:00.000000,2024-02-22,12:41:00.000000,4
2028927_2024-02-22_12:56:00.000000,2024-02-22,12:56:00.000000,4
2036983_2024-02-22_13:00:00.000000,2024-02-22,13:00:00.000000,4
2028927_2024-02-22_11:56:00.000000,2024-02-22,11:56:00.000000,3
2028930_2024-02-22_16:23:00.000000,2024-02-22,16:23:00.000000,3
2028930_2024-02-22_17:08:00.000000,2024-02-22,17:08:00.000000,3
2028930_2024-02-22_17:53:00.000000,2024-02-22,17:53:00.000000,3
2028930_2024-02-22_19:38:00.000000,2024-02-22,19:38:00.000000,3
2028930_2024-02-22_20:08:00.000000,2024-02-22,20:08:00.000000,3
2028930_2024-02-22_22:23:00.000000,2024-02-22,22:23:00.000000,3
2036964_2024-02-24_13:35:00.000000,2024-02-24,13:35:00.000000,3
2036962_2024-02-24_13:35:00.000000,2024-02-24,13:35:00.000000,3
2037066_2024-02-25_10:00:00.000000,2024-02-25,10:00:00.000000,3
2028954_2024-02-26_17:32:00.000000,2024-02-26,17:32:00.000000,3
2028954_2024-02-27_01:02:00.000000,2024-02-27,01:02:00.000000,3
2028954_2024-02-27_04:02:00.000000,2024-02-27,04:02:00.000000,3
2028954_2024-02-27_06:47:00.000000,2024-02-27,06:47:00.000000,3
2028954_2024-02-27_07:02:00.000000,2024-02-27,07:02:00.000000,3
2028960_2024-02-27_17:20:00.000000,2024-02-27,17:20:00.000000,3
2028960_2024-02-28_02:05:00.000000,2024-02-28,02:05:00.000000,5
2028960_2024-02-28_02:35:00.000000,2024-02-28,02:35:00.000000,3
2028960_2024-02-28_03:50:00.000000,2024-02-28,03:50:00.000000,3
2028960_2024-02-28_05:35:00.000000,2024-02-28,05:35:00.000000,3
2028960_2024-02-28_05:50:00.000000,2024-02-28,05:50:00.000000,3
2028960_2024-02-28_07:05:00.000000,2024-02-28,07:05:00.000000,3
2028963_2024-02-28_08:55:00.000000,2024-02-28,08:55:00.000000,2
2028963_2024-02-28_09:10:00.000000,2024-02-28,09:10:00.000000,2
2028963_2024-02-28_10:55:00.000000,2024-02-28,10:55:00.000000,5
2028963_2024-02-28_11:55:00.000000,2024-02-28,11:55:00.000000,3
2028963_2024-02-28_14:10:00.000000,2024-02-28,14:10:00.000000,3
2028963_2024-02-28_14:25:00.000000,2024-02-28,14:25:00.000000,3
2028966_2024-02-28_23:22:00.000000,2024-02-28,23:22:00.000000,3
2028966_2024-02-29_00:52:00.000000,2024-02-29,00:52:00.000000,3
2028972_2024-03-01_00:39:00.000000,2024-03-01,00:39:00.000000,3
