Index,Date,URL,date,time,key,timestamp_dt,label
915,861460_2022-05-21_18:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4010/861460/dynamic_spectra/LOFAR_20220521_184500_LBA_OUTER_S0.fits,2022-05-21,18:45:00.000000,861460_2022-05-21_18:45:00.000000,2022-05-21 18:45:00,
919,861460_2022-05-21_19:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4010/861460/dynamic_spectra/LOFAR_20220521_190000_LBA_OUTER_S0.fits,2022-05-21,19:00:00.000000,861460_2022-05-21_19:00:00.000000,2022-05-21 19:00:00,
631,861456_2022-05-22_06:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4052/861456/dynamic_spectra/LOFAR_20220522_063000_LBA_OUTER_S0.fits,2022-05-22,06:30:00.000000,861456_2022-05-22_06:30:00.000000,2022-05-22 06:30:00,
610,861456_2022-05-22_06:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4052/861456/dynamic_spectra/LOFAR_20220522_064500_LBA_OUTER_S0.fits,2022-05-22,06:45:00.000000,861456_2022-05-22_06:45:00.000000,2022-05-22 06:45:00,
609,861456_2022-05-22_07:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4052/861456/dynamic_spectra/LOFAR_20220522_070000_LBA_OUTER_S0.fits,2022-05-22,07:00:00.000000,861456_2022-05-22_07:00:00.000000,2022-05-22 07:00:00,
7391,861416_2022-05-22_07:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4162/861416/dynamic_spectra/LOFAR_20220522_070000_HBA_DUAL_S0.fits,2022-05-22,07:00:00.000000,861416_2022-05-22_07:00:00.000000,2022-05-22 07:00:00,
7635,861414_2022-05-22_07:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4161/861414/dynamic_spectra/LOFAR_20220522_070000_LBA_OUTER_S0.fits,2022-05-22,07:00:00.000000,861414_2022-05-22_07:00:00.000000,2022-05-22 07:00:00,
641,861456_2022-05-22_07:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4052/861456/dynamic_spectra/LOFAR_20220522_071500_LBA_OUTER_S0.fits,2022-05-22,07:15:00.000000,861456_2022-05-22_07:15:00.000000,2022-05-22 07:15:00,
7415,861416_2022-05-22_07:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4162/861416/dynamic_spectra/LOFAR_20220522_071500_HBA_DUAL_S0.fits,2022-05-22,07:15:00.000000,861416_2022-05-22_07:15:00.000000,2022-05-22 07:15:00,
7654,861414_2022-05-22_07:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4161/861414/dynamic_spectra/LOFAR_20220522_071500_LBA_OUTER_S0.fits,2022-05-22,07:15:00.000000,861414_2022-05-22_07:15:00.000000,2022-05-22 07:15:00,
645,861456_2022-05-22_07:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4052/861456/dynamic_spectra/LOFAR_20220522_073000_LBA_OUTER_S0.fits,2022-05-22,07:30:00.000000,861456_2022-05-22_07:30:00.000000,2022-05-22 07:30:00,
7398,861416_2022-05-22_07:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4162/861416/dynamic_spectra/LOFAR_20220522_073000_HBA_DUAL_S0.fits,2022-05-22,07:30:00.000000,861416_2022-05-22_07:30:00.000000,2022-05-22 07:30:00,
7657,861414_2022-05-22_07:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4161/861414/dynamic_spectra/LOFAR_20220522_073000_LBA_OUTER_S0.fits,2022-05-22,07:30:00.000000,861414_2022-05-22_07:30:00.000000,2022-05-22 07:30:00,
623,861456_2022-05-22_07:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4052/861456/dynamic_spectra/LOFAR_20220522_074500_LBA_OUTER_S0.fits,2022-05-22,07:45:00.000000,861456_2022-05-22_07:45:00.000000,2022-05-22 07:45:00,III/2
7386,861416_2022-05-22_07:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4162/861416/dynamic_spectra/LOFAR_20220522_074500_HBA_DUAL_S0.fits,2022-05-22,07:45:00.000000,861416_2022-05-22_07:45:00.000000,2022-05-22 07:45:00,III/2
7643,861414_2022-05-22_07:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4161/861414/dynamic_spectra/LOFAR_20220522_074500_LBA_OUTER_S0.fits,2022-05-22,07:45:00.000000,861414_2022-05-22_07:45:00.000000,2022-05-22 07:45:00,III/2
646,861456_2022-05-22_08:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4052/861456/dynamic_spectra/LOFAR_20220522_080000_LBA_OUTER_S0.fits,2022-05-22,08:00:00.000000,861456_2022-05-22_08:00:00.000000,2022-05-22 08:00:00,
7401,861416_2022-05-22_08:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4162/861416/dynamic_spectra/LOFAR_20220522_080000_HBA_DUAL_S0.fits,2022-05-22,08:00:00.000000,861416_2022-05-22_08:00:00.000000,2022-05-22 08:00:00,
7659,861414_2022-05-22_08:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4161/861414/dynamic_spectra/LOFAR_20220522_080000_LBA_OUTER_S0.fits,2022-05-22,08:00:00.000000,861414_2022-05-22_08:00:00.000000,2022-05-22 08:00:00,
625,861456_2022-05-22_08:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4052/861456/dynamic_spectra/LOFAR_20220522_081500_LBA_OUTER_S0.fits,2022-05-22,08:15:00.000000,861456_2022-05-22_08:15:00.000000,2022-05-22 08:15:00,
7393,861416_2022-05-22_08:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4162/861416/dynamic_spectra/LOFAR_20220522_081500_HBA_DUAL_S0.fits,2022-05-22,08:15:00.000000,861416_2022-05-22_08:15:00.000000,2022-05-22 08:15:00,
7646,861414_2022-05-22_08:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4161/861414/dynamic_spectra/LOFAR_20220522_081500_LBA_OUTER_S0.fits,2022-05-22,08:15:00.000000,861414_2022-05-22_08:15:00.000000,2022-05-22 08:15:00,
608,861456_2022-05-22_08:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4052/861456/dynamic_spectra/LOFAR_20220522_083000_LBA_OUTER_S0.fits,2022-05-22,08:30:00.000000,861456_2022-05-22_08:30:00.000000,2022-05-22 08:30:00,
7411,861416_2022-05-22_08:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4162/861416/dynamic_spectra/LOFAR_20220522_083000_HBA_DUAL_S0.fits,2022-05-22,08:30:00.000000,861416_2022-05-22_08:30:00.000000,2022-05-22 08:30:00,
7634,861414_2022-05-22_08:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4161/861414/dynamic_spectra/LOFAR_20220522_083000_LBA_OUTER_S0.fits,2022-05-22,08:30:00.000000,861414_2022-05-22_08:30:00.000000,2022-05-22 08:30:00,
634,861456_2022-05-22_08:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4052/861456/dynamic_spectra/LOFAR_20220522_084500_LBA_OUTER_S0.fits,2022-05-22,08:45:00.000000,861456_2022-05-22_08:45:00.000000,2022-05-22 08:45:00,
7404,861416_2022-05-22_08:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4162/861416/dynamic_spectra/LOFAR_20220522_084500_HBA_DUAL_S0.fits,2022-05-22,08:45:00.000000,861416_2022-05-22_08:45:00.000000,2022-05-22 08:45:00,
7649,861414_2022-05-22_08:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4161/861414/dynamic_spectra/LOFAR_20220522_084500_LBA_OUTER_S0.fits,2022-05-22,08:45:00.000000,861414_2022-05-22_08:45:00.000000,2022-05-22 08:45:00,
633,861456_2022-05-22_09:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4052/861456/dynamic_spectra/LOFAR_20220522_090000_LBA_OUTER_S0.fits,2022-05-22,09:00:00.000000,861456_2022-05-22_09:00:00.000000,2022-05-22 09:00:00,
7407,861416_2022-05-22_09:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4162/861416/dynamic_spectra/LOFAR_20220522_090000_HBA_DUAL_S0.fits,2022-05-22,09:00:00.000000,861416_2022-05-22_09:00:00.000000,2022-05-22 09:00:00,
7650,861414_2022-05-22_09:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4161/861414/dynamic_spectra/LOFAR_20220522_090000_LBA_OUTER_S0.fits,2022-05-22,09:00:00.000000,861414_2022-05-22_09:00:00.000000,2022-05-22 09:00:00,
612,861456_2022-05-22_09:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4052/861456/dynamic_spectra/LOFAR_20220522_091500_LBA_OUTER_S0.fits,2022-05-22,09:15:00.000000,861456_2022-05-22_09:15:00.000000,2022-05-22 09:15:00,
7389,861416_2022-05-22_09:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4162/861416/dynamic_spectra/LOFAR_20220522_091500_HBA_DUAL_S0.fits,2022-05-22,09:15:00.000000,861416_2022-05-22_09:15:00.000000,2022-05-22 09:15:00,
7638,861414_2022-05-22_09:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4161/861414/dynamic_spectra/LOFAR_20220522_091500_LBA_OUTER_S0.fits,2022-05-22,09:15:00.000000,861414_2022-05-22_09:15:00.000000,2022-05-22 09:15:00,
621,861456_2022-05-22_09:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4052/861456/dynamic_spectra/LOFAR_20220522_093000_LBA_OUTER_S0.fits,2022-05-22,09:30:00.000000,861456_2022-05-22_09:30:00.000000,2022-05-22 09:30:00,
7402,861416_2022-05-22_09:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4162/861416/dynamic_spectra/LOFAR_20220522_093000_HBA_DUAL_S0.fits,2022-05-22,09:30:00.000000,861416_2022-05-22_09:30:00.000000,2022-05-22 09:30:00,
7644,861414_2022-05-22_09:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4161/861414/dynamic_spectra/LOFAR_20220522_093000_LBA_OUTER_S0.fits,2022-05-22,09:30:00.000000,861414_2022-05-22_09:30:00.000000,2022-05-22 09:30:00,
649,861456_2022-05-22_09:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4052/861456/dynamic_spectra/LOFAR_20220522_094500_LBA_OUTER_S0.fits,2022-05-22,09:45:00.000000,861456_2022-05-22_09:45:00.000000,2022-05-22 09:45:00,III/1
7414,861416_2022-05-22_09:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4162/861416/dynamic_spectra/LOFAR_20220522_094500_HBA_DUAL_S0.fits,2022-05-22,09:45:00.000000,861416_2022-05-22_09:45:00.000000,2022-05-22 09:45:00,III/1
7656,861414_2022-05-22_09:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4161/861414/dynamic_spectra/LOFAR_20220522_094500_LBA_OUTER_S0.fits,2022-05-22,09:45:00.000000,861414_2022-05-22_09:45:00.000000,2022-05-22 09:45:00,III/1
624,861456_2022-05-22_10:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4052/861456/dynamic_spectra/LOFAR_20220522_100000_LBA_OUTER_S0.fits,2022-05-22,10:00:00.000000,861456_2022-05-22_10:00:00.000000,2022-05-22 10:00:00,
7387,861416_2022-05-22_10:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4162/861416/dynamic_spectra/LOFAR_20220522_100000_HBA_DUAL_S0.fits,2022-05-22,10:00:00.000000,861416_2022-05-22_10:00:00.000000,2022-05-22 10:00:00,
7647,861414_2022-05-22_10:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4161/861414/dynamic_spectra/LOFAR_20220522_100000_LBA_OUTER_S0.fits,2022-05-22,10:00:00.000000,861414_2022-05-22_10:00:00.000000,2022-05-22 10:00:00,
647,861456_2022-05-22_10:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4052/861456/dynamic_spectra/LOFAR_20220522_101500_LBA_OUTER_S0.fits,2022-05-22,10:15:00.000000,861456_2022-05-22_10:15:00.000000,2022-05-22 10:15:00,
7408,861416_2022-05-22_10:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4162/861416/dynamic_spectra/LOFAR_20220522_101500_HBA_DUAL_S0.fits,2022-05-22,10:15:00.000000,861416_2022-05-22_10:15:00.000000,2022-05-22 10:15:00,
7658,861414_2022-05-22_10:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4161/861414/dynamic_spectra/LOFAR_20220522_101500_LBA_OUTER_S0.fits,2022-05-22,10:15:00.000000,861414_2022-05-22_10:15:00.000000,2022-05-22 10:15:00,
642,861456_2022-05-22_10:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4052/861456/dynamic_spectra/LOFAR_20220522_103000_LBA_OUTER_S0.fits,2022-05-22,10:30:00.000000,861456_2022-05-22_10:30:00.000000,2022-05-22 10:30:00,
7392,861416_2022-05-22_10:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4162/861416/dynamic_spectra/LOFAR_20220522_103000_HBA_DUAL_S0.fits,2022-05-22,10:30:00.000000,861416_2022-05-22_10:30:00.000000,2022-05-22 10:30:00,
7655,861414_2022-05-22_10:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4161/861414/dynamic_spectra/LOFAR_20220522_103000_LBA_OUTER_S0.fits,2022-05-22,10:30:00.000000,861414_2022-05-22_10:30:00.000000,2022-05-22 10:30:00,
616,861456_2022-05-22_10:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4052/861456/dynamic_spectra/LOFAR_20220522_104500_LBA_OUTER_S0.fits,2022-05-22,10:45:00.000000,861456_2022-05-22_10:45:00.000000,2022-05-22 10:45:00,
7390,861416_2022-05-22_10:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4162/861416/dynamic_spectra/LOFAR_20220522_104500_HBA_DUAL_S0.fits,2022-05-22,10:45:00.000000,861416_2022-05-22_10:45:00.000000,2022-05-22 10:45:00,
7636,861414_2022-05-22_10:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4161/861414/dynamic_spectra/LOFAR_20220522_104500_LBA_OUTER_S0.fits,2022-05-22,10:45:00.000000,861414_2022-05-22_10:45:00.000000,2022-05-22 10:45:00,
613,861456_2022-05-22_11:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4052/861456/dynamic_spectra/LOFAR_20220522_110000_LBA_OUTER_S0.fits,2022-05-22,11:00:00.000000,861456_2022-05-22_11:00:00.000000,2022-05-22 11:00:00,
7395,861416_2022-05-22_11:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4162/861416/dynamic_spectra/LOFAR_20220522_110000_HBA_DUAL_S0.fits,2022-05-22,11:00:00.000000,861416_2022-05-22_11:00:00.000000,2022-05-22 11:00:00,
7637,861414_2022-05-22_11:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4161/861414/dynamic_spectra/LOFAR_20220522_110000_LBA_OUTER_S0.fits,2022-05-22,11:00:00.000000,861414_2022-05-22_11:00:00.000000,2022-05-22 11:00:00,
632,861456_2022-05-22_11:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4052/861456/dynamic_spectra/LOFAR_20220522_111500_LBA_OUTER_S0.fits,2022-05-22,11:15:00.000000,861456_2022-05-22_11:15:00.000000,2022-05-22 11:15:00,
7400,861416_2022-05-22_11:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4162/861416/dynamic_spectra/LOFAR_20220522_111500_HBA_DUAL_S0.fits,2022-05-22,11:15:00.000000,861416_2022-05-22_11:15:00.000000,2022-05-22 11:15:00,
7651,861414_2022-05-22_11:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4161/861414/dynamic_spectra/LOFAR_20220522_111500_LBA_OUTER_S0.fits,2022-05-22,11:15:00.000000,861414_2022-05-22_11:15:00.000000,2022-05-22 11:15:00,
654,861456_2022-05-22_11:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4052/861456/dynamic_spectra/LOFAR_20220522_113000_LBA_OUTER_S0.fits,2022-05-22,11:30:00.000000,861456_2022-05-22_11:30:00.000000,2022-05-22 11:30:00,
7385,861416_2022-05-22_11:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4162/861416/dynamic_spectra/LOFAR_20220522_113000_HBA_DUAL_S0.fits,2022-05-22,11:30:00.000000,861416_2022-05-22_11:30:00.000000,2022-05-22 11:30:00,
7663,861414_2022-05-22_11:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4161/861414/dynamic_spectra/LOFAR_20220522_113000_LBA_OUTER_S0.fits,2022-05-22,11:30:00.000000,861414_2022-05-22_11:30:00.000000,2022-05-22 11:30:00,
627,861456_2022-05-22_11:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4052/861456/dynamic_spectra/LOFAR_20220522_114500_LBA_OUTER_S0.fits,2022-05-22,11:45:00.000000,861456_2022-05-22_11:45:00.000000,2022-05-22 11:45:00,
7396,861416_2022-05-22_11:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4162/861416/dynamic_spectra/LOFAR_20220522_114500_HBA_DUAL_S0.fits,2022-05-22,11:45:00.000000,861416_2022-05-22_11:45:00.000000,2022-05-22 11:45:00,
7645,861414_2022-05-22_11:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4161/861414/dynamic_spectra/LOFAR_20220522_114500_LBA_OUTER_S0.fits,2022-05-22,11:45:00.000000,861414_2022-05-22_11:45:00.000000,2022-05-22 11:45:00,
652,861456_2022-05-22_12:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4052/861456/dynamic_spectra/LOFAR_20220522_120000_LBA_OUTER_S0.fits,2022-05-22,12:00:00.000000,861456_2022-05-22_12:00:00.000000,2022-05-22 12:00:00,
7399,861416_2022-05-22_12:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4162/861416/dynamic_spectra/LOFAR_20220522_120000_HBA_DUAL_S0.fits,2022-05-22,12:00:00.000000,861416_2022-05-22_12:00:00.000000,2022-05-22 12:00:00,
7660,861414_2022-05-22_12:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4161/861414/dynamic_spectra/LOFAR_20220522_120000_LBA_OUTER_S0.fits,2022-05-22,12:00:00.000000,861414_2022-05-22_12:00:00.000000,2022-05-22 12:00:00,
620,861456_2022-05-22_12:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4052/861456/dynamic_spectra/LOFAR_20220522_121500_LBA_OUTER_S0.fits,2022-05-22,12:15:00.000000,861456_2022-05-22_12:15:00.000000,2022-05-22 12:15:00,
7394,861416_2022-05-22_12:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4162/861416/dynamic_spectra/LOFAR_20220522_121500_HBA_DUAL_S0.fits,2022-05-22,12:15:00.000000,861416_2022-05-22_12:15:00.000000,2022-05-22 12:15:00,
7641,861414_2022-05-22_12:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4161/861414/dynamic_spectra/LOFAR_20220522_121500_LBA_OUTER_S0.fits,2022-05-22,12:15:00.000000,861414_2022-05-22_12:15:00.000000,2022-05-22 12:15:00,
618,861456_2022-05-22_12:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4052/861456/dynamic_spectra/LOFAR_20220522_123000_LBA_OUTER_S0.fits,2022-05-22,12:30:00.000000,861456_2022-05-22_12:30:00.000000,2022-05-22 12:30:00,
7410,861416_2022-05-22_12:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4162/861416/dynamic_spectra/LOFAR_20220522_123000_HBA_DUAL_S0.fits,2022-05-22,12:30:00.000000,861416_2022-05-22_12:30:00.000000,2022-05-22 12:30:00,
7639,861414_2022-05-22_12:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4161/861414/dynamic_spectra/LOFAR_20220522_123000_LBA_OUTER_S0.fits,2022-05-22,12:30:00.000000,861414_2022-05-22_12:30:00.000000,2022-05-22 12:30:00,
637,861456_2022-05-22_12:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4052/861456/dynamic_spectra/LOFAR_20220522_124500_LBA_OUTER_S0.fits,2022-05-22,12:45:00.000000,861456_2022-05-22_12:45:00.000000,2022-05-22 12:45:00,
7406,861416_2022-05-22_12:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4162/861416/dynamic_spectra/LOFAR_20220522_124500_HBA_DUAL_S0.fits,2022-05-22,12:45:00.000000,861416_2022-05-22_12:45:00.000000,2022-05-22 12:45:00,
7653,861414_2022-05-22_12:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4161/861414/dynamic_spectra/LOFAR_20220522_124500_LBA_OUTER_S0.fits,2022-05-22,12:45:00.000000,861414_2022-05-22_12:45:00.000000,2022-05-22 12:45:00,
639,861456_2022-05-22_13:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4052/861456/dynamic_spectra/LOFAR_20220522_130000_LBA_OUTER_S0.fits,2022-05-22,13:00:00.000000,861456_2022-05-22_13:00:00.000000,2022-05-22 13:00:00,
